title,address,distance,link,beds,baths,price,sqft,availability,lease_terms,amenities,per bedroom pricing,call for rent,price_avg,dishwasher,washer/dryer in unit,has balcony,gym,internet,pool,near bus stop,furnished,parking,laundry available,pet friendly,individual lease,disability access
The Barringer,"428 Monroe Lane, Charlottesville, VA 22903",0.0,https://offgroundshousing.student.virginia.edu/housing/property/the-barringer/ocp4l52z2h,1.0,1.0,"$2,290
12 Month Lease",600,6/5/26,12 month lease,"Air Conditioning, Carpet, Dishwasher, Hardwood Floors, Patio, Balcony, Porch or Deck, Near Bus Stop, Washer/Dryer in Unit",0,0,2290.0,1,1,1,0,0,0,1,0,0,0,1,0,0
The Barringer,"428 Monroe Lane, Charlottesville, VA 22903",0.0,https://offgroundshousing.student.virginia.edu/housing/property/the-barringer/ocp4l52z2h,2.0,1.0,"$2,800
12 Month Lease",796,7/9/26,12 month lease,"Air Conditioning, Carpet, Dishwasher, Hardwood Floors, Patio, Balcony, Porch or Deck, Near Bus Stop, Washer/Dryer in Unit",0,0,2800.0,1,1,1,0,0,0,1,0,0,0,1,0,0
The Barringer,"428 Monroe Lane, Charlottesville, VA 22903",0.0,https://offgroundshousing.student.virginia.edu/housing/property/the-barringer/ocp4l52z2h,2.0,2.5,"$3,115
12 Month Lease","1,314",6/5/26,12 month lease,"Air Conditioning, Carpet, Dishwasher, Hardwood Floors, Patio, Balcony, Porch or Deck, Near Bus Stop, Washer/Dryer in Unit",0,0,3115.0,1,1,1,0,0,0,1,0,0,0,1,0,0
The Arrowood,"4010 Entrada Dr, Charlottesville, VA 22901",3.4,https://offgroundshousing.student.virginia.edu/housing/property/the-arrowood/chrkb2g,,1.0,"Total Monthly Price
$1,951",503,Available Now,"12 month lease, Flexible/Other lease","Air Conditioning, Dishwasher, Garbage Disposal, Kitchen, Laminate Floors, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, Stainless Steel Appliances, Stove, Clubhouse, Elevator, Fitness Room, Full-time Maintenance Staff, Outdoor Rec Space, Playground, Playground On-Site, Pool, Washer/Dryer in Unit, ADA Handicap Access, App W/D, Appliances Stainless, Bark Park, Base Level, BBQ Grill, Closet Walk-in, Clubroom, Co-work Space, Decorative Open Kitchen Shelving, Electronic Key Entry, Flooring Hardwood, Level 01, Location End Unit, LuxerOne Package Room",0,0,1951.0,1,1,1,1,0,1,0,0,0,0,1,0,0
The Arrowood,"4010 Entrada Dr, Charlottesville, VA 22901",3.4,https://offgroundshousing.student.virginia.edu/housing/property/the-arrowood/chrkb2g,,1.0,"Total Monthly Price
$1,678",503,Available Now,"12 month lease, Flexible/Other lease","Air Conditioning, Dishwasher, Garbage Disposal, Kitchen, Laminate Floors, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, Stainless Steel Appliances, Stove, Clubhouse, Elevator, Fitness Room, Full-time Maintenance Staff, Outdoor Rec Space, Playground, Playground On-Site, Pool, Washer/Dryer in Unit, ADA Handicap Access, App W/D, Appliances Stainless, Bark Park, Base Level, BBQ Grill, Closet Walk-in, Clubroom, Co-work Space, Decorative Open Kitchen Shelving, Electronic Key Entry, Flooring Hardwood, Level 01, Location End Unit, LuxerOne Package Room",0,0,1678.0,1,1,1,1,0,1,0,0,0,0,1,0,0
The Arrowood,"4010 Entrada Dr, Charlottesville, VA 22901",3.4,https://offgroundshousing.student.virginia.edu/housing/property/the-arrowood/chrkb2g,,1.0,"Total Monthly Price
$1,929",431,7/17/26,"12 month lease, Flexible/Other lease","Air Conditioning, Dishwasher, Garbage Disposal, Kitchen, Laminate Floors, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, Stainless Steel Appliances, Stove, Clubhouse, Elevator, Fitness Room, Full-time Maintenance Staff, Outdoor Rec Space, Playground, Playground On-Site, Pool, Washer/Dryer in Unit, ADA Handicap Access, App W/D, Appliances Stainless, Bark Park, Base Level, BBQ Grill, Closet Walk-in, Clubroom, Co-work Space, Decorative Open Kitchen Shelving, Electronic Key Entry, Flooring Hardwood, Level 01, Location End Unit, LuxerOne Package Room",0,0,1929.0,1,1,1,1,0,1,0,0,0,0,1,0,0
The Arrowood,"4010 Entrada Dr, Charlottesville, VA 22901",3.4,https://offgroundshousing.student.virginia.edu/housing/property/the-arrowood/chrkb2g,1.0,1.0,"Total Monthly Price
$2,130 - $2,182",696,4/3/26,"12 month lease, Flexible/Other lease","Air Conditioning, Dishwasher, Garbage Disposal, Kitchen, Laminate Floors, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, Stainless Steel Appliances, Stove, Clubhouse, Elevator, Fitness Room, Full-time Maintenance Staff, Outdoor Rec Space, Playground, Playground On-Site, Pool, Washer/Dryer in Unit, ADA Handicap Access, App W/D, Appliances Stainless, Bark Park, Base Level, BBQ Grill, Closet Walk-in, Clubroom, Co-work Space, Decorative Open Kitchen Shelving, Electronic Key Entry, Flooring Hardwood, Level 01, Location End Unit, LuxerOne Package Room",0,0,2156.0,1,1,1,1,0,1,0,0,0,0,1,0,0
The Arrowood,"4010 Entrada Dr, Charlottesville, VA 22901",3.4,https://offgroundshousing.student.virginia.edu/housing/property/the-arrowood/chrkb2g,1.0,1.0,"Total Monthly Price
$2,429 - $2,454",864,7/17/26,"12 month lease, Flexible/Other lease","Air Conditioning, Dishwasher, Garbage Disposal, Kitchen, Laminate Floors, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, Stainless Steel Appliances, Stove, Clubhouse, Elevator, Fitness Room, Full-time Maintenance Staff, Outdoor Rec Space, Playground, Playground On-Site, Pool, Washer/Dryer in Unit, ADA Handicap Access, App W/D, Appliances Stainless, Bark Park, Base Level, BBQ Grill, Closet Walk-in, Clubroom, Co-work Space, Decorative Open Kitchen Shelving, Electronic Key Entry, Flooring Hardwood, Level 01, Location End Unit, LuxerOne Package Room",0,0,2441.5,1,1,1,1,0,1,0,0,0,0,1,0,0
The Arrowood,"4010 Entrada Dr, Charlottesville, VA 22901",3.4,https://offgroundshousing.student.virginia.edu/housing/property/the-arrowood/chrkb2g,1.0,1.0,"Total Monthly Price
$2,155 - $2,180",741,7/17/26,"12 month lease, Flexible/Other lease","Air Conditioning, Dishwasher, Garbage Disposal, Kitchen, Laminate Floors, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, Stainless Steel Appliances, Stove, Clubhouse, Elevator, Fitness Room, Full-time Maintenance Staff, Outdoor Rec Space, Playground, Playground On-Site, Pool, Washer/Dryer in Unit, ADA Handicap Access, App W/D, Appliances Stainless, Bark Park, Base Level, BBQ Grill, Closet Walk-in, Clubroom, Co-work Space, Decorative Open Kitchen Shelving, Electronic Key Entry, Flooring Hardwood, Level 01, Location End Unit, LuxerOne Package Room",0,0,2167.5,1,1,1,1,0,1,0,0,0,0,1,0,0
The Arrowood,"4010 Entrada Dr, Charlottesville, VA 22901",3.4,https://offgroundshousing.student.virginia.edu/housing/property/the-arrowood/chrkb2g,1.0,1.0,"Total Monthly Price
$2,373 - $2,413",797,Available Now,"12 month lease, Flexible/Other lease","Air Conditioning, Dishwasher, Garbage Disposal, Kitchen, Laminate Floors, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, Stainless Steel Appliances, Stove, Clubhouse, Elevator, Fitness Room, Full-time Maintenance Staff, Outdoor Rec Space, Playground, Playground On-Site, Pool, Washer/Dryer in Unit, ADA Handicap Access, App W/D, Appliances Stainless, Bark Park, Base Level, BBQ Grill, Closet Walk-in, Clubroom, Co-work Space, Decorative Open Kitchen Shelving, Electronic Key Entry, Flooring Hardwood, Level 01, Location End Unit, LuxerOne Package Room",0,0,2393.0,1,1,1,1,0,1,0,0,0,0,1,0,0
The Arrowood,"4010 Entrada Dr, Charlottesville, VA 22901",3.4,https://offgroundshousing.student.virginia.edu/housing/property/the-arrowood/chrkb2g,1.0,1.0,"Total Monthly Price
$2,140 - $2,155",696,7/17/26,"12 month lease, Flexible/Other lease","Air Conditioning, Dishwasher, Garbage Disposal, Kitchen, Laminate Floors, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, Stainless Steel Appliances, Stove, Clubhouse, Elevator, Fitness Room, Full-time Maintenance Staff, Outdoor Rec Space, Playground, Playground On-Site, Pool, Washer/Dryer in Unit, ADA Handicap Access, App W/D, Appliances Stainless, Bark Park, Base Level, BBQ Grill, Closet Walk-in, Clubroom, Co-work Space, Decorative Open Kitchen Shelving, Electronic Key Entry, Flooring Hardwood, Level 01, Location End Unit, LuxerOne Package Room",0,0,2147.5,1,1,1,1,0,1,0,0,0,0,1,0,0
The Arrowood,"4010 Entrada Dr, Charlottesville, VA 22901",3.4,https://offgroundshousing.student.virginia.edu/housing/property/the-arrowood/chrkb2g,1.0,1.0,"Total Monthly Price
$1,929 - $2,275",751,Available Now,"12 month lease, Flexible/Other lease","Air Conditioning, Dishwasher, Garbage Disposal, Kitchen, Laminate Floors, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, Stainless Steel Appliances, Stove, Clubhouse, Elevator, Fitness Room, Full-time Maintenance Staff, Outdoor Rec Space, Playground, Playground On-Site, Pool, Washer/Dryer in Unit, ADA Handicap Access, App W/D, Appliances Stainless, Bark Park, Base Level, BBQ Grill, Closet Walk-in, Clubroom, Co-work Space, Decorative Open Kitchen Shelving, Electronic Key Entry, Flooring Hardwood, Level 01, Location End Unit, LuxerOne Package Room",0,0,2102.0,1,1,1,1,0,1,0,0,0,0,1,0,0
The Arrowood,"4010 Entrada Dr, Charlottesville, VA 22901",3.4,https://offgroundshousing.student.virginia.edu/housing/property/the-arrowood/chrkb2g,1.0,1.0,"Total Monthly Price
$2,112 - $2,413",797,Available Now,"12 month lease, Flexible/Other lease","Air Conditioning, Dishwasher, Garbage Disposal, Kitchen, Laminate Floors, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, Stainless Steel Appliances, Stove, Clubhouse, Elevator, Fitness Room, Full-time Maintenance Staff, Outdoor Rec Space, Playground, Playground On-Site, Pool, Washer/Dryer in Unit, ADA Handicap Access, App W/D, Appliances Stainless, Bark Park, Base Level, BBQ Grill, Closet Walk-in, Clubroom, Co-work Space, Decorative Open Kitchen Shelving, Electronic Key Entry, Flooring Hardwood, Level 01, Location End Unit, LuxerOne Package Room",0,0,2262.5,1,1,1,1,0,1,0,0,0,0,1,0,0
The Woods | Reduced Rate! Newly Renovated 2 Bedroom,"Woodburn Court, Charlottesville, VA 22901",4.3,https://offgroundshousing.student.virginia.edu/housing/property/the-woods-reduced-rate-newly-renovated-2-bedroom/ocp31jw15g,2.0,1.5,"$1,700
Plus Fees
12 Month Lease",900,Available Now,12 Month Lease,"Air Conditioning, Carpet, Dishwasher, Fireplace, Hardwood Floors, Patio, Balcony, Porch or Deck, Smoke-Free, International Student Friendly, Washer/Dryer in Unit",0,0,1700.0,1,1,1,0,0,0,0,0,0,0,1,0,0
Maximilian at Stonefield,"2105 Bond St, Charlottesville, VA 22901",1.8,https://offgroundshousing.student.virginia.edu/housing/property/maximilian-at-stonefield/f3fwt5v,,1.0,"$2,116
Plus Fees",549,7/18/26,"12 month lease, 3 Month lease, 6 Month lease, 8 Month, 9 month lease, Flexible/Other lease, Short-Term lease","Bike Racks, Business Center, Clubhouse, Community Lounge, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Pool, Property Manager On-Site, Secure bike storage, High-Speed Internet Available, Laundry Access, Laundry Room in Community, Bike Storage Solutions, Co-Working Space, Co-working Space (Open & Private), Coffee Bar, Community Bark Park, Corner, Coworking Lounge, Curated Resident Lounge, Elegant Community Clubhouse, Elite CrossFit-Inspired Gym, Fenced-In Dog Walk, Fitness & Yoga Studio, Fourth Floor View, Garage Parking, Golf Simulator Room",0,0,2116.0,0,0,0,1,1,1,0,0,1,1,1,0,0
Maximilian at Stonefield,"2105 Bond St, Charlottesville, VA 22901",1.8,https://offgroundshousing.student.virginia.edu/housing/property/maximilian-at-stonefield/f3fwt5v,,1.0,"$1,995 - $2,135
Plus Fees",445,Not Available,"12 month lease, 3 Month lease, 6 Month lease, 8 Month, 9 month lease, Flexible/Other lease, Short-Term lease","Bike Racks, Business Center, Clubhouse, Community Lounge, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Pool, Property Manager On-Site, Secure bike storage, High-Speed Internet Available, Laundry Access, Laundry Room in Community, Bike Storage Solutions, Co-Working Space, Co-working Space (Open & Private), Coffee Bar, Community Bark Park, Corner, Coworking Lounge, Curated Resident Lounge, Elegant Community Clubhouse, Elite CrossFit-Inspired Gym, Fenced-In Dog Walk, Fitness & Yoga Studio, Fourth Floor View, Garage Parking, Golf Simulator Room",0,0,2065.0,0,0,0,1,1,1,0,0,1,1,1,0,0
Maximilian at Stonefield,"2105 Bond St, Charlottesville, VA 22901",1.8,https://offgroundshousing.student.virginia.edu/housing/property/maximilian-at-stonefield/f3fwt5v,1.0,1.0,"$2,271 - $2,346
Plus Fees",697,4/11/26,"12 month lease, 3 Month lease, 6 Month lease, 8 Month, 9 month lease, Flexible/Other lease, Short-Term lease","Bike Racks, Business Center, Clubhouse, Community Lounge, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Pool, Property Manager On-Site, Secure bike storage, High-Speed Internet Available, Laundry Access, Laundry Room in Community, Bike Storage Solutions, Co-Working Space, Co-working Space (Open & Private), Coffee Bar, Community Bark Park, Corner, Coworking Lounge, Curated Resident Lounge, Elegant Community Clubhouse, Elite CrossFit-Inspired Gym, Fenced-In Dog Walk, Fitness & Yoga Studio, Fourth Floor View, Garage Parking, Golf Simulator Room",0,0,2308.5,0,0,0,1,1,1,0,0,1,1,1,0,0
Maximilian at Stonefield,"2105 Bond St, Charlottesville, VA 22901",1.8,https://offgroundshousing.student.virginia.edu/housing/property/maximilian-at-stonefield/f3fwt5v,1.0,1.0,"$2,306
Plus Fees",704,6/5/26,"12 month lease, 3 Month lease, 6 Month lease, 8 Month, 9 month lease, Flexible/Other lease, Short-Term lease","Bike Racks, Business Center, Clubhouse, Community Lounge, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Pool, Property Manager On-Site, Secure bike storage, High-Speed Internet Available, Laundry Access, Laundry Room in Community, Bike Storage Solutions, Co-Working Space, Co-working Space (Open & Private), Coffee Bar, Community Bark Park, Corner, Coworking Lounge, Curated Resident Lounge, Elegant Community Clubhouse, Elite CrossFit-Inspired Gym, Fenced-In Dog Walk, Fitness & Yoga Studio, Fourth Floor View, Garage Parking, Golf Simulator Room",0,0,2306.0,0,0,0,1,1,1,0,0,1,1,1,0,0
Maximilian at Stonefield,"2105 Bond St, Charlottesville, VA 22901",1.8,https://offgroundshousing.student.virginia.edu/housing/property/maximilian-at-stonefield/f3fwt5v,1.0,1.0,"$2,306
Plus Fees",704,7/7/26,"12 month lease, 3 Month lease, 6 Month lease, 8 Month, 9 month lease, Flexible/Other lease, Short-Term lease","Bike Racks, Business Center, Clubhouse, Community Lounge, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Pool, Property Manager On-Site, Secure bike storage, High-Speed Internet Available, Laundry Access, Laundry Room in Community, Bike Storage Solutions, Co-Working Space, Co-working Space (Open & Private), Coffee Bar, Community Bark Park, Corner, Coworking Lounge, Curated Resident Lounge, Elegant Community Clubhouse, Elite CrossFit-Inspired Gym, Fenced-In Dog Walk, Fitness & Yoga Studio, Fourth Floor View, Garage Parking, Golf Simulator Room",0,0,2306.0,0,0,0,1,1,1,0,0,1,1,1,0,0
Maximilian at Stonefield,"2105 Bond St, Charlottesville, VA 22901",1.8,https://offgroundshousing.student.virginia.edu/housing/property/maximilian-at-stonefield/f3fwt5v,1.0,1.0,"$2,441
Plus Fees",752,4/9/26,"12 month lease, 3 Month lease, 6 Month lease, 8 Month, 9 month lease, Flexible/Other lease, Short-Term lease","Bike Racks, Business Center, Clubhouse, Community Lounge, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Pool, Property Manager On-Site, Secure bike storage, High-Speed Internet Available, Laundry Access, Laundry Room in Community, Bike Storage Solutions, Co-Working Space, Co-working Space (Open & Private), Coffee Bar, Community Bark Park, Corner, Coworking Lounge, Curated Resident Lounge, Elegant Community Clubhouse, Elite CrossFit-Inspired Gym, Fenced-In Dog Walk, Fitness & Yoga Studio, Fourth Floor View, Garage Parking, Golf Simulator Room",0,0,2441.0,0,0,0,1,1,1,0,0,1,1,1,0,0
Maximilian at Stonefield,"2105 Bond St, Charlottesville, VA 22901",1.8,https://offgroundshousing.student.virginia.edu/housing/property/maximilian-at-stonefield/f3fwt5v,1.0,1.0,"$2,466
Plus Fees",787,6/26/26,"12 month lease, 3 Month lease, 6 Month lease, 8 Month, 9 month lease, Flexible/Other lease, Short-Term lease","Bike Racks, Business Center, Clubhouse, Community Lounge, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Pool, Property Manager On-Site, Secure bike storage, High-Speed Internet Available, Laundry Access, Laundry Room in Community, Bike Storage Solutions, Co-Working Space, Co-working Space (Open & Private), Coffee Bar, Community Bark Park, Corner, Coworking Lounge, Curated Resident Lounge, Elegant Community Clubhouse, Elite CrossFit-Inspired Gym, Fenced-In Dog Walk, Fitness & Yoga Studio, Fourth Floor View, Garage Parking, Golf Simulator Room",0,0,2466.0,0,0,0,1,1,1,0,0,1,1,1,0,0
Maximilian at Stonefield,"2105 Bond St, Charlottesville, VA 22901",1.8,https://offgroundshousing.student.virginia.edu/housing/property/maximilian-at-stonefield/f3fwt5v,1.0,1.0,"$2,286 - $2,431
Plus Fees",681,Not Available,"12 month lease, 3 Month lease, 6 Month lease, 8 Month, 9 month lease, Flexible/Other lease, Short-Term lease","Bike Racks, Business Center, Clubhouse, Community Lounge, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Pool, Property Manager On-Site, Secure bike storage, High-Speed Internet Available, Laundry Access, Laundry Room in Community, Bike Storage Solutions, Co-Working Space, Co-working Space (Open & Private), Coffee Bar, Community Bark Park, Corner, Coworking Lounge, Curated Resident Lounge, Elegant Community Clubhouse, Elite CrossFit-Inspired Gym, Fenced-In Dog Walk, Fitness & Yoga Studio, Fourth Floor View, Garage Parking, Golf Simulator Room",0,0,2358.5,0,0,0,1,1,1,0,0,1,1,1,0,0
